Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-71.038,-100.14,-80.982,-99.825,1
-71.548,-100.11,-81.242,-99.708,1
-71.586,-100.04,-81.284,-99.585,1
-70.962,-99.956,-80.896,-99.381,1
-69.737,-99.886,-80.034,-99.006,1
-68.2,-99.859,-78.844,-98.386,1
-66.769,-99.885,-77.623,-97.481,1
-65.848,-99.954,-76.703,-96.297,1
-65.687,-100.04,-76.338,-94.891,1
-66.292,-100.11,-76.601,-93.362,1
-67.425,-100.14,-77.353,-91.835,1
-68.682,-100.12,-78.291,-90.44,1
-69.63,-100.05,-79.054,-89.298,1
-69.952,-99.964,-79.351,-88.498,1
-69.546,-99.892,-79.066,-88.087,1
-68.56,-99.862,-78.305,-88.06,1
-67.323,-99.884,-77.353,-88.364,1
-66.229,-99.949,-76.57,-88.903,1
-65.6,-100.03,-76.256,-89.555,1
-65.57,-100.1,-76.538,-90.194,1
-66.052,-100.14,-77.322,-90.71,1
-66.776,-100.12,-78.32,-91.03,1
-67.398,-100.05,-79.16,-91.132,1
-67.632,-99.971,-79.524,-91.036,1
-67.357,-99.9,-79.272,-90.796,1
-66.666,-99.866,-78.499,-90.479,1
-65.834,-99.883,-77.515,-90.133,1
-65.215,-99.943,-76.734,-89.78,1
-65.122,-100.02,-76.526,-89.409,1
-65.708,-100.1,-77.082,-88.992,1
-66.913,-100.13,-78.333,-88.51,1
-68.484,-100.12,-79.966,-87.977,1
-70.068,-100.06,-81.524,-87.465,1
-71.331,-99.98,-82.558,-87.097,1
-72.081,-99.908,-82.786,-87.024,1
-72.326,-99.87,-82.19,-87.378,1
-72.272,-99.882,-81.027,-88.225,1
-72.247,-99.938,-79.744,-89.525,1
-72.58,-100.02,-78.825,-91.122,1
-73.486,-100.09,-78.628,-92.771,1
-74.989,-100.13,-79.262,-94.202,1
-76.913,-100.12,-80.551,-95.191,1
-78.938,-100.07,-82.09,-95.637,1
-80.702,-99.988,-83.386,-95.601,1
-81.914,-99.916,-84.019,-95.294,1
-82.428,-99.875,-83.783,-95.026,1
-82.276,-99.882,-82.746,-95.101,1
-81.627,-99.932,-81.223,-95.726,1
-80.717,-100.01,-79.668,-96.921,1
-79.754,-100.08,-78.519,-98.501,1
-78.858,-100.12,-78.061,-100.11,1
-78.034,-100.12,-78.343,-101.3,1
-77.198,-100.07,-79.176,-101.7,1
-76.228,-99.997,-80.212,-101.04,1
-75.036,-99.925,-81.066,-99.339,1
-73.613,-99.881,-81.438,-96.808,1
-72.034,-99.882,-81.206,-93.854,1
-70.44,-99.927,-80.434,-90.946,1
-68.987,-99.998,-79.335,-88.505,1
-67.797,-100.07,-78.174,-86.802,1
-66.938,-100.12,-77.177,-85.918,1
-66.42,-100.12,-76.462,-85.764,1
-66.235,-100.08,-76.025,-86.151,1
-66.39,-100.01,-75.771,-86.878,1
-66.937,-99.935,-75.586,-87.813,1
-67.963,-99.888,-75.402,-88.928,1
-69.549,-99.883,-75.234,-90.278,1
-71.71,-99.922,-75.174,-91.941,1
-74.332,-99.989,-75.344,-93.94,1
-77.155,-100.06,-75.832,-96.183,1
-79.798,-100.11,-76.63,-98.446,1
-81.846,-100.12,-77.619,-100.42,1
-82.965,-100.08,-78.588,-101.79,1
-83.012,-100.02,-79.306,-102.35,1
-82.095,-99.946,-79.601,-102.08,1
-80.569,-99.896,-79.426,-101.16,1
-78.94,-99.885,-78.885,-99.937,1
-77.721,-99.916,-78.202,-98.839,1
-77.278,-99.979,-77.646,-98.216,1
-77.713,-100.05,-77.441,-98.252,1
-78.836,-100.1,-77.689,-98.903,1
-80.228,-100.11,-78.332,-99.915,1
-81.389,-100.09,-79.178,-100.92,1
-81.912,-100.03,-79.966,-101.56,1
-81.635,-99.958,-80.462,-101.62,1
-80.708,-99.906,-80.539,-101.09,1
-79.553,-99.888,-80.214,-100.17,1
-78.728,-99.912,-79.641,-99.205,1
-78.734,-99.968,-79.042,-98.547,1
-79.834,-100.03,-78.628,-98.433,1
-81.942,-100.09,-78.519,-98.901,1
-84.628,-100.11,-78.707,-99.772,1
-87.237,-100.09,-79.065,-100.72,1
-89.083,-100.04,-79.407,-101.4,1
-89.67,-99.973,-79.56,-101.55,1
-88.843,-99.918,-79.439,-101.12,1
-86.845,-99.893,-79.074,-100.27,1
-84.242,-99.908,-78.6,-99.317,1
-81.743,-99.956,-78.196,-98.614,1
-79.981,-100.02,-78.013,-98.429,1
-79.32,-100.07,-78.113,-98.836,1
-79.749,-100.1,-78.439,-99.687,1
-80.905,-100.09,-78.845,-100.67,1
-82.203,-100.05,-79.154,-101.4,1
