Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-100.01,-67.248,-99.661,-97.561,2
-99.076,-62.872,-99.494,-99.142,2
-98.215,-59.726,-99.516,-98.846,2
-97.647,-58.836,-99.719,-96.872,2
-97.5,-60.608,-100.03,-93.914,2
-97.77,-64.67,-100.33,-90.923,2
-98.335,-69.957,-100.5,-88.8,2
-99.006,-75.015,-100.49,-88.105,2
-99.588,-78.428,-100.3,-88.891,2
-99.949,-79.25,-99.988,-90.705,2
-100.05,-77.291,-99.68,-92.746,2
-99.965,-73.175,-99.49,-94.136,2
-99.804,-68.144,-99.49,-94.205,2
-99.701,-63.672,-99.683,-92.706,2
-99.737,-61.005,-99.998,-89.89,2
-99.918,-60.773,-100.32,-86.429,2
-100.18,-62.807,-100.52,-83.207,2
-100.4,-66.2,-100.53,-81.066,2
-100.49,-69.612,-100.34,-80.569,2
-100.39,-71.703,-100.02,-81.865,2
-100.12,-71.57,-99.678,-84.673,2
-99.778,-69.04,-99.454,-88.397,2
-99.497,-64.727,-99.434,-92.308,2
-99.39,-59.84,-99.629,-95.737,2
-99.51,-55.793,-99.971,-98.224,2
-99.828,-53.763,-100.33,-99.577,2
-100.24,-54.315,-100.58,-99.849,2
-100.59,-57.227,-100.61,-99.242,2
-100.74,-61.564,-100.41,-98.009,2
-100.63,-65.971,-100.04,-96.364,2
-100.27,-69.102,-99.641,-94.458,2
-99.765,-70.034,-99.364,-92.398,2
-99.265,-68.544,-99.321,-90.301,2
-98.926,-65.164,-99.541,-88.34,2
-98.845,-61.005,-99.951,-86.755,2
-99.031,-57.401,-100.4,-85.816,2
-99.406,-55.501,-100.72,-85.739,2
-99.831,-55.929,-100.78,-86.593,2
-100.16,-58.62,-100.53,-88.239,2
-100.28,-62.868,-100.05,-90.321,2
-100.18,-67.567,-99.522,-92.345,2
-99.908,-71.567,-99.14,-93.8,2
-99.567,-74.012,-99.072,-94.315,2
-99.28,-74.565,-99.373,-93.775,2
-99.124,-73.463,-99.957,-92.374,2
-99.112,-71.381,-100.62,-90.564,2
-99.185,-69.175,-101.1,-88.931,2
-99.246,-67.586,-101.18,-88.008,2
-99.205,-67.012,-100.78,-88.113,2
-99.026,-67.419,-99.99,-89.245,2
-98.75,-68.398,-99.077,-91.077,2
-98.482,-69.368,-98.405,-93.057,2
-98.354,-69.811,-98.307,-94.581,2
-98.457,-69.491,-98.95,-95.187,2
-98.785,-68.556,-100.24,-94.701,2
-99.209,-67.504,-101.78,-93.301,2
-99.489,-67.025,-102.96,-91.467,2
-99.332,-67.773,-103.06,-89.837,2
-98.488,-70.146,-101.49,-89.018,2
-96.834,-74.152,-97.93,-89.401,2
-94.437,-79.387,-92.475,-91.053,2
-91.564,-85.151,-85.644,-93.696,2
