Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-57.333,-100,-79,-100,1
-58.6,-100,-82.667,-100,1
-60,-100,-82.5,-100,1
-65,-100,-88.2,-100,1
-56.25,-100,-86.5,-100,1
-53,-100,-84,-100,1
-63.667,-100,-81.25,-100,1
-55.8,-100,-80.2,-100,1
-62,-100,-83.25,-100,1
-53,-100,-83,-100,1
-53,-100,-87.333,-100,1
-55.4,-100,-83.25,-100,1
-56,-100,-76.5,-100,1
-60.25,-100,-78,-100,1
-59.25,-100,-83,-100,1
-60,-100,-81.667,-100,1
-56.75,-100,-82.75,-100,1
-52,-100,-73.667,-100,1
-56,-100,-82.5,-100,1
-63,-100,-86.5,-100,1
-58.4,-100,-78.75,-100,1
-59,-100,-82.4,-100,1
-60.75,-100,-80.75,-100,1
-62,-100,-84.6,-100,1
-57,-100,-72.25,-84,1
-53.75,-100,-89,-97,1
-62.5,-100,-79.75,-100,1
-55.8,-100,-70,-100,1
-58,-100,-84,-100,1
-50.5,-100,-84.667,-100,1
-57,-100,-84.667,-100,1
-51.6,-100,-78.8,-100,1
-55.5,-100,-76.5,-100,1
-60.25,-100,-76.8,-100,1
-45,-100,-85.333,-100,1
-58.4,-100,-76.25,-100,1
-59.333,-100,-76.75,-100,1
-54,-100,-84.667,-100,1
-62.6,-100,-78.2,-100,1
-55.6,-100,-86.25,-100,1
-58,-100,-82.5,-100,1
-53.8,-100,-80.5,-100,1
-48,-100,-81,-100,1
-53,-100,-86,-100,1
-54,-100,-81.75,-100,1
-51.25,-100,-75,-100,1
-52.333,-100,-90.75,-100,1
-52.2,-100,-75.667,-100,1
-55.5,-100,-82.667,-100,1
-55.6,-100,-87.333,-100,1
-58.667,-100,-84.25,-100,1
-100,-40.5,-100,-100,2
-100,-44.667,-100,-100,2
-100,-59,-100,-100,2
-100,-65.667,-100,-100,2
-100,-60.667,-100,-100,2
-100,-76.6,-100,-93,2
-102,-77.75,-100,-82.5,2
-100,-72.25,-100,-81.25,2
-88.667,-70.333,-100,-86,2
-100,-79.2,-100,-100,2
-100,-64.25,-100,-100,2
-100,-53.5,-100,-82,2
-100,-59.2,-100,-100,2
-100,-66.5,-100,-99,2
-100,-76,-100,-92,2
-87.667,-81.25,-100,-77,2
-88,-80.333,-100,-82.5,2
-79,-77.6,-100,-83.5,2
-100,-76,-100,-88.5,2
-100,-79.25,-100,-82,2
-100,-81.8,-100,-82,2
-100,-73.5,-100,-100,2
-100,-51.333,-100,-100,2
-100,-67.286,-100,-100,2
-100,-77,-100,-100,2
-88,-68.667,-100,-78.667,2
-87.75,-77.667,-100,-80.25,2
-89,-78.6,-100,-79.25,2
-86,-74.5,-100,-87.4,2
-87,-74.8,-100,-100,2
-100,-70.75,-100,-100,2
-100,-69,-100,-86,2
-100,-49.25,-100,-100,2
-100,-67,-100,-100,2
-100,-73.5,-100,-101,2
-95,-68.8,-100,-77,2
-88.5,-73,-100,-93,2
-91,-69.25,-100,-84.25,2
-96,-79.5,-100,-100,2
-100,-76.333,-100,-100,2
-100,-67,-100,-100,2
-100,-59,-100,-100,2
-100,-65,-100,-100,2
-100,-76.6,-100,-89.5,2
-100,-66.5,-100,-80,2
-100,-74.2,-100,-90.75,2
-100,-76.333,-100,-80.75,2
-80,-70,-87,-80.5,2
-94.5,-76,-100,-83,2
-100,-79.25,-100,-100,2
-100,-74,-100,-100,2
-100,-59,-100,-100,2
-100,-54.75,-100,-100,2
-100,-72.75,-100,-85,2
-100,-76.5,-100,-78,2
-84.5,-79,-100,-93,2
-88,-68,-100,-77.667,2
-87.5,-70.333,-100,-82.5,2
-81,-71,-100,-80.667,2
-100,-71.75,-100,-100,2
-100,-81.4,-100,-100,2
-100,-64.75,-100,-100,2
-100,-59.2,-100,-100,2
-100,-57.75,-100,-100,2
-100,-66.333,-100,-84,2
-100,-75.333,-100,-100,2
-87,-75.5,-100,-84,2
-93.5,-77.8,-100,-82.75,2
-81.75,-72.2,-100,-82.25,2
-100,-74.4,-100,-79.5,2
-100,-79.6,-100,-100,2
-100,-81,-100,-100,2
-100,-60,-100,-85,2
-100,-53.5,-100,-100,2
-100,-53.6,-100,-100,2
-100,-68,-100,-85,2
-90,-77,-100,-80,2
-100,-73.6,-100,-84,2
-88,-64.75,-100,-84.75,2
-100,-69.5,-100,-99.5,2
-100,-64.8,-100,-100,2
-100,-60.4,-100,-100,2
-100,-52.75,-100,-97,2
-100,-57.25,-100,-100,2
-100,-54,-100,-100,2
-96,-72.2,-100,-81,2
-100,-74.25,-100,-85.667,2
-100,-77,-100,-84.25,2
-100,-70.5,-100,-81,2
-100,-66.333,-100,-100,2
-100,-64.833,-100,-100,2
-100,-62,-100,-100,2
-100,-60.5,-100,-100,2
-100,-60.5,-100,-100,2
-100,-56.2,-100,-98,2
-100,-55,-100,-95,2
-100,-64.667,-100,-84,2
-99,-74.25,-100,-87,2
-100,-77.2,-100,-85,2
-84,-71.4,-100,-81,2
-100,-80.5,-100,-92.5,2
-87.5,-71.5,-100,-93.5,2
-82,-73.6,-100,-90,2
-100,-70.8,-100,-82,2
-100,-65.333,-100,-91,2
-100,-76.75,-100,-79,2
-100,-69.667,-100,-85.667,2
-100,-69.75,-100,-88.667,2
-100,-58.75,-100,-99,2
-100,-61.667,-100,-83,2
-100,-52.75,-100,-83,2
-100,-60.5,-100,-82.5,2
-100,-71,-100,-100,2
-97,-81.8,-100,-82.25,2
-89,-77.25,-100,-82,2
-100,-66,-100,-83,2
-100,-67,-100,-78,2
-85,-70.667,-100,-84.667,2
-100,-68.667,-100,-82,2
-100,-60.5,-100,-100,2
-100,-57.6,-100,-100,2
-100,-100,-100,-29.5,4
-82,-100,-87.667,-45.333,4
-78.75,-100,-86.5,-58.5,4
-88,-92.5,-89.5,-63.4,4
-90.75,-88,-81.5,-58.25,4
-83,-100,-92,-57.5,4
-88,-89,-89.8,-53.5,4
-83,-100,-91.5,-61.25,4
-88.333,-88,-86.75,-61.333,4
-85.5,-100,-86.667,-57.5,4
-85.333,-88.5,-92,-61.25,4
-89,-100,-93,-61,4
-82,-100,-94,-57.333,4
-80.667,-100,-84.667,-62.6,4
-85.75,-100,-92.4,-57.5,4
-84.333,-90,-88.25,-61.5,4
-80.667,-100,-88,-60.75,4
-91,-100,-88.75,-57.8,4
-88,-93,-84.2,-57,4
-84,-89,-91.5,-64,4
-86.25,-100,-94.75,-66,4
-84.25,-100,-82.8,-56.4,4
-83.2,-100,-89.6,-65.833,4
-85.333,-100,-93,-61,4
-88.75,-100,-89,-59.6,4
-91,-89,-90.5,-56.75,4
-88.25,-90,-92.333,-53.5,4
-85,-91,-88.5,-59,4
-86.5,-88,-87.667,-59.8,4
-87,-100,-87.5,-58.333,4
-79.25,-100,-100,-69.333,4
-90,-100,-100,-53.667,4
-85.75,-100,-88.333,-55.2,4
-79.5,-103,-84.5,-63.2,4
-87.667,-100,-92,-56.6,4
-82,-100,-93.333,-59,4
-92.667,-100,-84.5,-52,4
-88.25,-89,-86,-57.8,4
-86.5,-100.5,-87.667,-55.5,4
-81.5,-88,-88,-63.5,4
-81,-91,-88.2,-56.75,4
-91,-90,-88.5,-60.25,4
-81.333,-100,-100,-58.333,4
-86.4,-100,-87.75,-57.5,4
-87.5,-100,-100,-52.5,4
-84.2,-100,-86.333,-66.333,4
-85.5,-100,-100,-70.75,4
-86,-100,-88,-60,4
-84.333,-100,-87,-64.333,4
-87.25,-100,-84.5,-56,4
-86.667,-100,-88,-56.25,4
-86.75,-100,-83.5,-59.5,4
-82.75,-100,-85,-64,4
-84.333,-89,-81.5,-58,4
-84,-89,-83,-53,4
-83.667,-91,-85,-57,4
-82.5,-89,-86.667,-56.333,4
-86,-89,-86,-55,4
-85.2,-100,-85.2,-57.8,4
-88,-100,-82.5,-62.667,4
-91,-102,-88.5,-51,4
-83.6,-100,-85.667,-58.5,4
-84.667,-100,-83,-57.5,4
-86,-100,-86.5,-57.5,4
-91.333,-100,-86.333,-56.4,4
-80.333,-100,-86.333,-54.667,4
-78.667,-89,-84.667,-57.25,4
-82,-91,-92,-57.25,4
-90.5,-87,-89,-63.5,4
-80,-88,-93,-56.8,4
-86.667,-100,-87,-50.333,4
-79,-100,-84,-55.25,4
-81.5,-100,-79,-55,4
-86,-100,-89,-58.25,4
-87.5,-100,-83,-60,4
-88.5,-100,-86.667,-57,4
-89,-89,-87.5,-58,4
-83.667,-100,-86.667,-58,4
-87,-89,-85.5,-61.333,4
-83,-100,-83.5,-51.25,4
-86.5,-100,-94,-59,4
-86.25,-100,-84,-59.6,4
-79.667,-100,-88,-56.667,4
-93.667,-100,-95,-60.2,4
-85.5,-100,-92,-56.333,4
-89.5,-100,-92,-59.2,4
-85.333,-100,-86.75,-56,4
-88,-90.5,-85.667,-56,4
-88.667,-90,-87.25,-56.6,4
-84,-93,-84.667,-53.8,4
-79,-96.5,-100,-51,4
-88,-87,-82.5,-58.5,4
-86.333,-100,-85,-55.667,4
-92.5,-98,-85.5,-66.667,4
-82.5,-100,-82,-53.75,4
-79,-100,-83.667,-57,4
-88.667,-100,-84.667,-59.4,4
-87,-100,-92,-56,4
-90,-88.5,-80,-50.333,4
-86.25,-100,-84.6,-56,4
-82.5,-100,-83.333,-56,4
-94.333,-94,-92,-53.75,4
-87.333,-100,-88.333,-56.75,4
-86.5,-100,-85.667,-61.6,4
-84.667,-100,-80.333,-59.25,4
-80.5,-100,-94,-56.5,4
-83.667,-100,-90.667,-61.5,4
-87.5,-100,-92,-57,4
-93,-100,-83,-59.75,4
-86,-100,-83.5,-64,4
-88,-100,-80,-59.333,4
-80.5,-100,-92,-61.75,4
-80,-100,-91.5,-59.8,4
-90.2,-100,-92.5,-57.5,4
-86.5,-100,-85.5,-61,4
-77.5,-100,-91,-58.25,4
-85.75,-100,-90.333,-61.25,4
-78,-100,-88.667,-62.4,4
-84.8,-100,-84.667,-61.5,4
-81,-100,-100,-61.5,4
-86.75,-100,-85,-60,4
-75,-100,-54.6,-96,3
-82.333,-100,-59.75,-100,3
-80.25,-100,-61.25,-83,3
-77.667,-100,-59.5,-100,3
-78,-100,-62.75,-83,3
-78.4,-100,-64.6,-96,3
-77.667,-100,-60.2,-83,3
-78,-100,-57,-100,3
-80,-100,-61.667,-89.5,3
-74.8,-100,-61.4,-81,3
-75.667,-100,-63.2,-88,3
-75.75,-100,-57.5,-98,3
-81.75,-100,-59.75,-100,3
-73.5,-100,-57.75,-82,3
-73,-100,-60.75,-84,3
-80,-100,-55.5,-82,3
-86.25,-100,-62,-100,3
-81.6,-100,-56.25,-100,3
-80.25,-100,-63.667,-100,3
-74.833,-100,-62.75,-100,3
-81.667,-100,-57,-86,3
-75.667,-100,-55.667,-100,3
-73.667,-100,-50,-85,3
-77.25,-100,-61.333,-84,3
-79.8,-100,-72.5,-86.5,3
-74.75,-100,-55.667,-100,3
-71.5,-100,-63,-88,3
-76.5,-100,-62.667,-98,3
-76.333,-100,-64.667,-96,3
-75,-100,-64.75,-100,3
-76,-100,-54.5,-100,3
-76,-100,-74.75,-83,3
-77.75,-100,-64.6,-90,3
-83,-100,-67.667,-79,3
-76,-100,-61.75,-86,3
-86,-100,-55,-100,3
-79.667,-100,-59,-100,3
-82.25,-100,-57,-90.5,3
-87,-100,-47.333,-89.333,3
-79,-100,-51.25,-83.333,3
-81.8,-100,-45.6,-91.333,3
-79.667,-100,-42.5,-87,3
-75.667,-100,-56.5,-88,3
-74,-100,-67.75,-87,3
-80.667,-100,-57.333,-83,3
-74.333,-100,-61,-100,3
-78.8,-100,-62,-87,3
-75,-100,-60.25,-96,3
-79.75,-100,-60.75,-82,3
-77.667,-100,-60.25,-84,3
-80,-100,-63,-100,3
-78,-100,-64.25,-85,3
-77.333,-100,-64.8,-84.5,3
-82.333,-100,-43,-84,3
-70,-100,-55.167,-85,3
-81.2,-100,-49,-82,3
-83.5,-100,-59,-86.333,3
-79,-100,-68.75,-84,3
-73.25,-100,-74.75,-88.5,3
-74,-100,-55.667,-81,3
-81.5,-100,-35.4,-100,3
-88.667,-100,-28.75,-100,3
-84.667,-100,-21.25,-100,3
-95.5,-100,-24.5,-100,3
-84,-100,-22.667,-100,3
-95,-100,-30.5,-100,3
-95.5,-100,-37,-100,3
-83,-100,-24,-100,3
-90.333,-100,-34,-100,3
-90,-100,-21,-100,3
-90,-100,-33.667,-100,3
-85.333,-100,-31,-100,3
-96,-100,-24,-100,3
-89.5,-100,-26.75,-100,3
-95,-100,-34.75,-100,3
-96.5,-100,-44.5,-84,3
-76.5,-100,-56,-94,3
-77,-100,-59.667,-90.5,3
-87.5,-100,-55,-91.5,3
-78,-100,-47.333,-100,3
-82.667,-100,-56.5,-96,3
-84.75,-100,-51.75,-98,3
-75.333,-100,-61.4,-88.333,3
-81.25,-100,-52,-85,3
-75,-100,-60.5,-86,3
-83.333,-100,-57.5,-86,3
-86,-100,-57.333,-86.5,3
-86.667,-100,-55.25,-86,3
-79.25,-100,-49,-85,3
-76.5,-100,-55.6,-91.5,3
-81.75,-100,-57.8,-100,3
-75,-100,-49.25,-100,3
-84.667,-100,-59.4,-86,3
-90.5,-100,-57.667,-100,3
-80.667,-100,-53.6,-91,3
-76,-100,-54,-100,3
-80.333,-100,-62,-100,3
-90,-100,-56.2,-100,3
-84.8,-100,-59.8,-87.5,3
-82,-100,-62.5,-88.5,3
-77.5,-100,-57.25,-98,3
-84,-100,-59,-99,3
-91,-100,-57.5,-100,3
-74.25,-100,-58.25,-94,3
-87,-100,-58.8,-82.667,3
-84.2,-100,-61,-89.4,3
-83.667,-100,-64,-86,3
-78,-100,-58.333,-85.5,3
-87,-100,-57.4,-89.5,3
-80.667,-100,-62.333,-85,3
-85.5,-100,-63,-90.667,3
-83.25,-100,-56.75,-86,3
-83,-100,-60.333,-89.5,3
-85,-100,-61.8,-89.5,3
-79.5,-100,-60,-94.25,3
-89,-100,-52.8,-99,3
-79.6,-100,-57.4,-90,3
-79.5,-100,-63.5,-100,3
-81.4,-100,-65,-96,3
-79,-100,-56.667,-81,3
-83.75,-100,-56.4,-91.5,3
