Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-99.327,-67.936,-100.52,-88.944,2
-98.893,-71.048,-100.45,-88.282,2
-98.4,-73.444,-100.2,-87.911,2
-97.956,-74.866,-99.878,-87.668,2
-97.664,-75.224,-99.591,-87.437,2
-97.585,-74.589,-99.453,-87.208,2
-97.716,-73.155,-99.518,-87.079,2
-97.995,-71.196,-99.765,-87.231,2
-98.324,-69.014,-100.11,-87.841,2
-98.602,-66.9,-100.41,-89.007,2
-98.766,-65.098,-100.57,-90.676,2
-98.811,-63.79,-100.52,-92.631,2
-98.79,-63.089,-100.27,-94.539,2
-98.791,-63.033,-99.913,-96.038,2
-98.899,-63.602,-99.579,-96.846,2
-99.156,-64.725,-99.395,-96.861,2
-99.537,-66.297,-99.434,-96.19,2
-99.949,-68.194,-99.688,-95.122,2
-100.26,-70.281,-100.07,-94.039,2
-100.33,-72.421,-100.43,-93.285,2
-100.08,-74.475,-100.64,-93.061,2
-99.533,-76.3,-100.62,-93.362,2
-98.792,-77.747,-100.36,-93.994,2
-98.041,-78.665,-99.961,-94.668,2
-97.487,-78.912,-99.559,-95.127,2
-97.297,-78.379,-99.307,-95.271,2
-97.549,-77.019,-99.307,-95.225,2
-98.198,-74.88,-99.568,-95.3,2
-99.091,-72.128,-100,-95.878,2
-100.01,-69.055,-100.46,-97.223,2
-100.72,-66.06,-100.76,-99.293,2
-101.08,-63.604,-100.8,-101.63,2
-101.02,-62.141,-100.53,-103.36,2
-100.62,-62.036,-100.05,-103.34,2
-100.05,-63.494,-99.514,-100.48,2
-99.508,-66.502,-99.123,-93.971,2
-99.18,-70.813,-99.03,-83.664,2
-99.169,-75.97,-99.295,-70.171,2
-99.469,-81.378,-99.855,-54.853,4
-99.968,-86.392,-100.54,-39.6,4
-100.48,-90.434,-101.12,-26.459,4
-100.81,-93.087,-101.37,-17.205,4
-100.77,-94.17,-101.15,-12.97,4
-100.26,-93.76,-100.43,-14.009,4
-99.251,-92.175,-99.286,-19.676,4
-97.774,-89.904,-97.897,-28.606,4
-95.912,-87.514,-96.454,-39.044,4
-93.767,-85.54,-95.126,-49.24,4
-91.449,-84.388,-94.014,-57.803,4
-89.079,-84.268,-93.147,-63.924,4
-86.802,-85.162,-92.502,-67.439,4
-84.794,-86.842,-92.046,-68.724,4
-83.26,-88.926,-91.771,-68.484,4
-82.411,-90.961,-91.717,-67.502,4
-82.411,-92.517,-91.952,-66.429,4
-83.323,-93.273,-92.54,-65.661,4
-85.065,-93.072,-93.492,-65.324,4
-87.389,-91.954,-94.721,-65.349,4
-89.909,-90.131,-96.043,-65.58,4
-92.18,-87.947,-97.202,-65.879,4
-93.796,-85.805,-97.943,-66.185,4
-94.5,-84.088,-98.091,-66.508,4
-94.258,-83.089,-97.619,-66.88,4
-93.285,-82.97,-96.678,-67.292,4
-91.996,-83.739,-95.568,-67.653,4
-90.899,-85.268,-94.663,-67.797,4
-90.455,-87.329,-94.3,-67.536,4
-90.952,-89.646,-94.674,-66.744,4
-92.412,-91.949,-95.771,-65.434,4
-94.583,-94.019,-97.362,-63.788,4
-97.006,-95.711,-99.068,-62.132,4
-99.142,-96.96,-100.46,-60.84,4
-100.52,-97.778,-101.21,-60.214,4
-100.89,-98.223,-101.17,-60.371,4
-100.25,-98.384,-100.41,-61.18,4
-98.877,-98.358,-99.217,-62.284,4
-97.226,-98.235,-97.998,-63.199,4
-95.78,-98.092,-97.136,-63.467,4
-94.92,-97.99,-96.888,-62.806,4
-94.808,-97.973,-97.304,-61.216,4
-95.359,-98.067,-98.226,-58.99,4
-96.277,-98.276,-99.349,-56.636,4
-97.164,-98.577,-100.32,-54.717,4
-97.66,-98.922,-100.88,-53.673,4
-97.558,-99.243,-100.92,-53.678,4
-96.877,-99.463,-100.51,-54.581,4
-95.85,-99.517,-99.873,-55.95,4
-94.844,-99.368,-99.307,-57.212,4
-94.241,-99.025,-99.046,-57.842,4
-94.305,-98.545,-99.199,-57.534,4
-95.089,-98.023,-99.704,-56.306,4
-96.412,-97.577,-100.36,-54.499,4
-97.903,-97.313,-100.91,-52.67,4
-99.108,-97.302,-101.13,-51.419,4
-99.622,-97.56,-100.91,-51.199,4
-99.208,-98.04,-100.3,-52.18,4
-97.863,-98.651,-99.493,-54.201,4
-95.821,-99.275,-98.755,-56.832,4
-93.49,-99.801,-98.305,-59.514,4
-91.34,-100.15,-98.249,-61.746,4
-89.786,-100.31,-98.521,-63.226,4
-89.091,-100.29,-98.91,-63.94,4
-89.321,-100.16,-99.122,-64.132,4
-90.348,-100.01,-98.892,-64.198,4
-91.915,-99.89,-98.075,-64.532,4
-93.708,-99.847,-96.717,-65.37,4
-95.447,-99.881,-95.046,-66.704,4
-96.936,-99.961,-93.416,-68.277,4
-98.088,-100.05,-92.204,-69.671,4
-98.909,-100.1,-91.698,-70.447,4
-99.462,-100.09,-92.014,-70.297,4
-99.824,-100.04,-93.072,-69.151,4
-100.05,-99.972,-94.627,-67.204,4
-100.18,-99.92,-96.348,-64.859,4
-100.21,-99.911,-97.921,-62.599,4
-100.15,-99.95,-99.129,-60.848,4
-100.01,-100.02,-99.895,-59.852,4
-99.858,-100.09,-100.27,-59.62,4
-99.738,-100.11,-100.4,-59.958,4
-99.715,-100.08,-100.41,-60.551,4
-99.817,-100,-100.41,-61.089,4
-100.03,-99.903,-100.42,-61.373,4
-100.27,-99.832,-100.4,-61.371,4
-100.46,-99.831,-100.29,-61.209,4
-100.47,-99.919,-100.04,-61.101,4
-100.25,-100.08,-99.707,-61.248,4
-99.776,-100.25,-99.384,-61.747,4
-99.109,-100.35,-99.213,-62.541,4
-98.357,-100.31,-99.305,-63.436,4
-97.655,-100.08,-99.687,-64.167,4
-97.12,-99.66,-100.27,-64.496,4
-96.823,-99.12,-100.87,-64.306,4
-96.774,-98.568,-101.27,-63.651,4
-96.922,-98.133,-101.27,-62.745,4
-97.185,-97.926,-100.83,-61.893,4
-97.48,-98.004,-100.06,-61.394,4
-97.746,-98.358,-99.207,-61.436,4
-97.964,-98.907,-98.595,-62.037,4
-98.153,-99.524,-98.487,-63.044,4
-98.343,-100.07,-98.982,-64.181,4
-98.557,-100.44,-99.961,-65.149,4
-98.787,-100.56,-101.09,-65.724,4
-98.989,-100.47,-101.95,-65.822,4
-99.095,-100.22,-102.15,-65.514,4
-99.046,-99.933,-101.5,-64.987,4
-98.821,-99.708,-100.14,-64.457,4
-98.462,-99.616,-98.478,-64.086,4
-98.071,-99.674,-97.144,-63.919,4
-97.792,-99.847,-96.741,-63.877,4
-97.757,-100.06,-97.631,-63.805,4
-98.037,-100.24,-99.745,-63.561,4
-98.595,-100.31,-102.52,-63.111,4
-99.266,-100.27,-104.96,-62.585,4
-99.78,-100.12,-105.91,-62.283,4
-99.814,-99.943,-104.32,-62.612,4
-99.073,-99.792,-99.608,-63.962,4
-97.369,-99.725,-91.867,-66.581,4
-94.694,-99.764,-81.914,-70.47,4
-91.235,-99.89,-71.159,-75.346,4
-87.362,-100.05,-61.29,-80.686,3
-83.557,-100.19,-53.886,-85.842,3
-80.322,-100.25,-50.031,-90.204,3
-78.077,-100.22,-50.07,-93.347,3
-77.075,-100.1,-53.542,-95.131,3
