Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ
-79,-100,-49.333,-85,3,-0.53212,-0.015451,0.87101
-83.667,-100,-48,-85,3,-0.51014,-0.041806,0.87694
-80,-100,-42.75,-81,3,-0.50938,-0.048958,0.87531
-73.333,-100,-46.5,-90,3,-0.52257,-0.049132,0.8724
-80.75,-100,-43.5,-100,3,-0.53125,-0.042188,0.86875
-81.75,-100,-45.4,-85.5,3,-0.53083,-0.040729,0.86865
-82.25,-100,-52,-94,3,-0.53125,-0.040625,0.87292
-77.25,-100,-47.8,-88,3,-0.53288,-0.049236,0.86986
-78,-100,-46,-96,3,-0.53125,-0.028125,0.8625
-81.5,-100,-39.8,-91.667,3,-0.53219,-0.036632,0.86576
-80.2,-100,-50.333,-90,3,-0.53306,-0.035694,0.87056
-79.6,-100,-44.25,-97,3,-0.53031,-0.035417,0.86729
-76.75,-100,-44,-84.5,3,-0.52882,-0.039757,0.87257
-77.6,-100,-46,-83,3,-0.53125,-0.0475,0.87125
-80.5,-100,-46,-89.333,3,-0.53125,-0.033125,0.86531
-74,-100,-43,-89,3,-0.53368,-0.048264,0.86771
-85.25,-100,-45.75,-92.667,3,-0.53021,-0.029514,0.86875
-78.667,-100,-39.5,-89,3,-0.53125,-0.03125,0.87135
-77.5,-100,-42.25,-86.333,3,-0.53333,-0.035764,0.85955
-81,-100,-46.2,-85.5,3,-0.53125,-0.035625,0.86875
-80.75,-100,-37.5,-87,3,-0.52813,-0.034375,0.87292
-76.75,-100,-47,-88,3,-0.52448,-0.049167,0.87365
-77.667,-100,-43,-100,3,-0.52448,-0.04375,0.87422
-81,-100,-46,-88.25,3,-0.51583,-0.04625,0.875
-80,-100,-45.25,-96,3,-0.5074,-0.039375,0.87365
-78.667,-100,-46,-100,3,-0.5026,-0.042708,0.87865
-76.6,-100,-47,-94.5,3,-0.50187,-0.041354,0.87542
-86,-100,-46.2,-91.667,3,-0.50556,-0.040069,0.87833
-81,-100,-38.333,-85.5,3,-0.5092,-0.042708,0.87274
-82.4,-100,-43.75,-84,3,-0.51687,-0.040417,0.875
-82.2,-100,-43.8,-100,3,-0.52125,-0.07625,0.87375
-81.333,-100,-53,-100,3,-0.81021,-0.15375,0.52771
-79.333,-100,-48,-100,3,-0.80625,-0.16172,0.54375
-82.75,-100,-55.333,-95,3,-0.56649,-0.042535,0.82066
-84.2,-100,-45.25,-99,3,-0.52052,-0.026667,0.87396
-76.6,-100,-45.8,-81.5,3,-0.52187,-0.03125,0.87333
-77.8,-100,-44.333,-94.667,3,-0.53014,-0.03125,0.87208
-84,-100,-44.667,-84,3,-0.52292,-0.03125,0.875
-75.25,-100,-45,-97,3,-0.52552,-0.03125,0.87344
-83.333,-100,-45,-84,3,-0.53125,-0.03125,0.86944
-82,-100,-45.75,-100,3,-0.51953,-0.03125,0.87109
-81.6,-100,-45.8,-90.75,3,-0.52583,-0.03125,0.87229
-83.333,-100,-45.4,-85,3,-0.51958,-0.033611,0.875
-82,-100,-48,-100,3,-0.52625,-0.03125,0.875
-79,-100,-45.333,-90.667,3,-0.52014,-0.033333,0.87431
-78.5,-100,-43.333,-100,3,-0.52057,-0.035677,0.87135
-80,-100,-45.8,-90.5,3,-0.52326,-0.037708,0.86771
-83.8,-100,-43.75,-89.333,3,-0.52774,-0.032188,0.86969
-81.4,-100,-42.6,-93,3,-0.515,-0.040208,0.87229
-78.5,-100,-40,-84,3,-0.52778,-0.032986,0.875
-78.5,-100,-46.5,-96,3,-0.52708,-0.035417,0.875
-86,-100,-45.4,-89.667,3,-0.52792,-0.039722,0.87028
-74.667,-100,-47,-85,3,-0.51858,-0.050174,0.8684
-79.4,-100,-43.75,-93,3,-0.52312,-0.047813,0.87635
-89.667,-100,-46.333,-100,3,-0.53438,-0.032292,0.86042
-78.333,-100,-47.2,-100,3,-0.52667,-0.040833,0.87333
-80.333,-100,-47.25,-82,3,-0.52118,-0.033507,0.87378
-77.75,-100,-49,-100,3,-0.51875,-0.04375,0.87187
-74,-100,-43.5,-87.667,3,-0.52812,-0.037326,0.87448
-73.333,-100,-44,-86,3,-0.52778,-0.038194,0.87431
-79.667,-100,-44.25,-88,3,-0.52465,-0.039757,0.875
-83.8,-100,-47.4,-89,3,-0.54323,-0.033021,0.85292
-79.333,-100,-40,-87,3,-0.55243,-0.034028,0.84896
