Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-100,-100,-100,-47.75,4
-89.5,-93.5,-100,-44.25,4
-100,-93.667,-96,-43.75,4
-100,-89.667,-100,-48.25,4
-100,-100,-87,-48,4
-100,-91,-97,-46.6,4
-100,-91.333,-100,-45.25,4
-100,-84.667,-100,-47.6,4
-88,-100,-91,-41.4,4
-85.5,-90.5,-91.5,-47,4
-100,-89.5,-93.5,-45.4,4
-100,-92,-100,-39.8,4
-86,-89.25,-100,-45.4,4
-92.5,-100,-92.333,-47.4,4
-85.5,-98,-84.75,-52.2,4
-92.5,-100,-91.5,-46,4
-89,-96,-86.6,-41.25,4
-100,-94.5,-95.5,-41.75,4
-100,-79.5,-100,-48.25,4
-100,-90.75,-100,-45,4
-87,-85,-100,-42.4,4
-100,-98,-97,-38,4
-100,-93,-87.5,-38,4
-100,-100,-86,-47,4
-100,-86,-88,-41.5,4
-100,-89,-94,-48.333,4
-100,-100,-81,-38,4
-100,-93.333,-87.2,-48.2,4
-100,-93,-91.333,-53,4
-91,-86,-87,-47.75,4
-100,-91.5,-100,-45.25,4
-91.333,-86,-91.5,-45.667,4
-100,-91,-84.333,-47.667,4
-97,-92,-86.5,-42.2,4
-100,-100,-100,-60.25,4
-101,-100,-89,-56.4,4
-100,-88,-100,-42.6,4
-100,-92,-87,-51.2,4
-100,-88.5,-98,-47.25,4
-100,-100,-100,-47.5,4
-100,-94,-100,-48.4,4
-100,-100,-89,-38,4
-85,-100,-87,-43,4
-85.5,-100,-84,-53,4
-86.333,-92,-87,-43.667,4
-77.5,-100,-38.333,-100,3
-78.25,-100,-30.4,-100,3
-84,-100,-50.8,-93,3
-82,-100,-66,-85.5,3
-84,-100,-66.667,-84.667,3
-81.5,-100,-70.75,-85,3
-88.5,-100,-66.8,-82,3
-82.75,-100,-64.6,-89.4,3
-91.25,-100,-59.5,-87.5,3
-75,-100,-63.333,-94,3
-83.667,-100,-63,-88,3
-79.75,-100,-62.2,-87,3
-82.8,-100,-58,-80,3
-81.8,-100,-64.75,-84,3
-80.6,-100,-61.667,-82.5,3
-81.5,-100,-65.667,-80,3
-74.333,-100,-62,-95.333,3
-78.6,-100,-62.75,-86.667,3
-83.4,-100,-59,-89.5,3
-80.5,-100,-48.667,-98,3
-81.4,-100,-51.25,-91,3
-82.4,-100,-49.5,-88.5,3
-100,-100,-60.8,-86.2,3
-80.25,-100,-68.5,-83,3
-80.2,-100,-66.667,-84.25,3
-77,-100,-67,-91,3
-83.75,-100,-60.667,-92,3
-89,-100,-61,-86.5,3
-102,-100,-66.75,-99,3
-82,-100,-71,-91.5,3
-83.667,-100,-67.25,-84.5,3
-90.667,-100,-56.5,-75,3
-87,-100,-64,-92,3
-82.25,-100,-65.6,-83.8,3
-81.4,-100,-66,-91,3
-84.4,-100,-62.5,-87,3
-78.8,-100,-62,-84,3
-73,-100,-60.333,-90.75,3
-79.667,-100,-64,-89.667,3
-81.5,-100,-65,-83,3
-77.5,-100,-57.667,-79.5,3
-81,-100,-70,-85.25,3
-84.4,-100,-66.667,-83.5,3
-79,-100,-66,-80.333,3
-77.6,-100,-62.667,-87,3
-83.333,-100,-56.5,-83.25,3
-84.4,-100,-67.8,-89,3
-85.667,-100,-61.8,-83.333,3
-82.5,-100,-57.333,-86,3
-87,-100,-59,-81.2,3
-85,-100,-68.6,-80,3
-84,-100,-72.667,-76.333,3
-87.8,-100,-71.333,-83.75,3
-81.25,-100,-74.5,-100,3
-85.5,-100,-65,-84,3
-74.5,-100,-73,-80.5,3
-78,-100,-65.667,-78,3
-89.333,-100,-79.667,-82.2,3
-78.5,-100,-62.5,-86,3
-81.75,-100,-75.5,-77.8,3
-82.667,-100,-64.75,-87.667,3
-90,-100,-70,-78.8,3
-85.5,-100,-66,-80.75,3
-82.333,-100,-77,-87,3
-82,-100,-72.667,-85,3
-75.5,-100,-55.25,-87.5,3
-80.75,-100,-70.4,-90.5,3
-84.5,-100,-67.8,-83,3
-81.667,-100,-55,-91,3
-79,-100,-64.2,-89,3
-77.667,-100,-59.75,-100,3
-85,-100,-64.25,-94.5,3
-79.333,-100,-66.75,-93.5,3
-85.8,-100,-63.75,-88,3
-84,-100,-55.75,-88,3
-80,-100,-64.8,-87,3
-85,-100,-58.5,-86,3
-85.4,-100,-61.333,-92.5,3
-83,-100,-66.75,-90.5,3
-82.75,-100,-65.5,-84,3
-87.333,-100,-62,-92.333,3
-74.5,-100,-66.2,-90.5,3
-83.5,-100,-61.5,-85.5,3
-78.5,-100,-63.2,-90.5,3
-76.8,-100,-72.5,-86.5,3
-81.333,-100,-64.667,-96,3
-81.667,-100,-65.667,-90.5,3
-74.5,-100,-69.2,-100,3
-79.333,-100,-67,-82,3
-85.5,-100,-63.667,-99,3
-84,-100,-63.667,-93,3
-89.25,-100,-73,-89,3
-74,-100,-62.5,-100,3
-80,-100,-59,-87.333,3
-82.75,-100,-63.75,-88.25,3
-73,-100,-63.5,-100,3
-86.25,-100,-68,-100,3
-80,-100,-64.75,-100,3
-80,-100,-58.25,-92,3
-81,-100,-64.667,-100,3
-85.75,-100,-62.8,-90.667,3
-81.5,-100,-64.75,-100,3
-84.75,-100,-65.5,-83,3
-80.5,-100,-64.25,-87,3
-83.75,-100,-60.5,-85.667,3
-85,-100,-65.25,-92,3
-81.25,-100,-66.5,-100,3
-87.25,-100,-64.5,-83,3
-84.333,-100,-70,-99,3
-79.667,-100,-62.667,-92,3
-84.5,-100,-68.75,-98,3
-83,-100,-63.25,-86.333,3
-80,-100,-67,-89.75,3
-82.333,-100,-65.333,-86,3
-80.75,-100,-59.25,-88,3
-85,-100,-64,-89.333,3
-77.25,-100,-65,-100,3
-81.5,-100,-68.5,-100,3
-84.667,-100,-68.2,-90.5,3
-85,-100,-68.5,-96,3
-80,-100,-65.5,-91.333,3
