Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ
-80.333,-100,-74.4,-85,3,-0.46097,0.82403,0.079444
-81.667,-100,-78.333,-96,3,-0.45556,0.82569,0.077083
-77,-100,-74,-88,3,-0.46806,0.825,0.084722
-81.25,-100,-77.25,-92.5,3,-0.42292,0.82604,0.082292
-87,-100,-74,-93,3,-0.32576,0.48521,0.60444
-88,-100,-66.75,-91,3,-0.10521,0.41927,0.93698
-88.5,-100,-65.75,-100,3,-0.053906,0.40703,0.92891
-94.5,-100,-60.75,-100,3,-0.057813,0.41094,0.93359
-89,-100,-66.667,-100,3,-0.041667,0.41563,0.92188
-94.5,-100,-65.333,-102,3,-0.058333,0.41007,0.93056
-90,-100,-63.5,-90,3,-0.061458,0.41719,0.91979
-100,-100,-61.75,-87,3,-0.053125,0.40781,0.92891
-94,-100,-68.2,-100,3,-0.053437,0.41187,0.92063
-88,-100,-63.8,-94,3,-0.050417,0.41146,0.92146
-88,-100,-59.4,-100,3,-0.05625,0.41344,0.92719
-98.5,-100,-67.5,-87.5,3,-0.05,0.4125,0.92292
-92,-100,-63.8,-100,3,-0.052917,0.41042,0.92188
-84,-100,-63.5,-100,3,-0.057031,0.41016,0.91719
-87.333,-100,-61.75,-103,3,-0.052778,0.41684,0.91944
-87,-100,-59,-100,3,-0.051562,0.40937,0.91875
-100,-100,-62.4,-89,3,-0.039583,0.41604,0.92458
-87.5,-100,-63.8,-100,3,-0.059375,0.41625,0.92094
-88,-100,-70.75,-100,3,-0.059375,0.41406,0.925
-91.667,-100,-65.8,-86.5,3,-0.048264,0.40931,0.92174
-92,-100,-64,-98,3,-0.049479,0.41146,0.92448
-92.333,-100,-63.8,-87,3,-0.050417,0.4125,0.92792
-87.5,-100,-67.6,-85,3,-0.054583,0.41146,0.92062
-95,-100,-68.4,-100,3,-0.054062,0.41406,0.92219
-95,-100,-60.8,-100,3,-0.049062,0.41594,0.92375
-87.25,-100,-62.333,-89,3,-0.047396,0.41076,0.9309
-88,-100,-67,-86.5,3,-0.05625,0.4125,0.91979
-86.5,-100,-66.25,-92,3,-0.058333,0.41302,0.92135
-100,-100,-63.4,-100,3,-0.06,0.41375,0.93125
-102,-100,-68,-86,3,-0.059028,0.38542,0.93681
-86,-100,-65.5,-100,3,-0.048438,0.37031,0.94453
-88,-100,-65.8,-89,3,-0.035,0.37208,0.94375
-88,-100,-65,-87,3,-0.031597,0.40417,0.99271
-78,-100,-73.5,-85.5,3,-0.61458,0.20417,0.47396
-85,-100,-73.5,-88,3,-0.78281,-0.31302,0.51458
-85.8,-100,-67,-84.5,3,-0.73771,-0.074167,0.60458
-86,-100,-68.5,-100,3,-0.56531,0.13406,0.83469
-79.5,-100,-66,-99.25,3,-0.56146,0.15174,0.83941
-82.4,-100,-68.5,-100,3,-0.56031,0.14781,0.83781
-82.333,-100,-61.25,-87,3,-0.5625,0.15747,0.83385
-80.333,-100,-68,-90,3,-0.5625,0.15625,0.83278
-82.4,-100,-65.5,-97,3,-0.55778,0.15868,0.8375
-84,-100,-74.25,-84.5,3,-0.67344,-0.092187,0.65521
-86.333,-100,-62.5,-82,3,-0.76875,-0.35486,0.4934
-84.5,-100,-73,-86.333,3,-0.77705,-0.35771,0.4833
-80.5,-100,-77.25,-86.5,3,-0.80521,-0.13646,0.51042
-86.75,-100,-60,-84,3,-0.5651,0.16302,0.78698
-85.25,-100,-68,-88.5,3,-0.53073,0.22187,0.84167
-85.5,-100,-72,-100,3,-0.52656,0.21875,0.84375
-81,-100,-66.8,-89,3,-0.52729,0.22073,0.8424
-76.5,-100,-74.2,-90.333,3,-0.58729,0.10042,0.77972
-85.25,-100,-70,-91,3,-0.79167,-0.11354,0.55156
